state_clean,state_code,entity_type,region,year,crime_code,crime_type,cases,rate_per_lakh_female,population_2011,female_population_2011,literacy_rate_2011,is_structural_zero,is_source_gap,data_quality_flag,include_in_analysis
Madhya Pradesh,MP,State,Central,2021,AoW,Assault on Women,5760,16.45,72626809,35015826,69.32,False,False,ok,True
Maharashtra,MH,State,West,2001,AoW,Assault on Women,2823,5.22,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2002,AoW,Assault on Women,2686,4.96,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2003,AoW,Assault on Women,2661,4.92,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2004,AoW,Assault on Women,2831,5.23,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2005,AoW,Assault on Women,3228,5.96,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2006,AoW,Assault on Women,3479,6.43,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2007,AoW,Assault on Women,3306,6.11,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2008,AoW,Assault on Women,3619,6.69,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2009,AoW,Assault on Women,3196,5.91,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2010,AoW,Assault on Women,3661,6.76,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2011,AoW,Assault on Women,0,0.0,112374333,54119106,82.34,False,True,source_gap,False
Maharashtra,MH,State,West,2012,AoW,Assault on Women,3935,7.27,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2013,AoW,Assault on Women,8132,15.03,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2014,AoW,Assault on Women,10001,18.48,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2015,AoW,Assault on Women,11713,21.64,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2016,AoW,Assault on Women,11396,21.06,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2017,AoW,Assault on Women,9392,17.35,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2018,AoW,Assault on Women,10835,20.02,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2019,AoW,Assault on Women,10472,19.35,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2020,AoW,Assault on Women,9965,18.41,112374333,54119106,82.34,False,False,ok,True
Maharashtra,MH,State,West,2021,AoW,Assault on Women,10568,19.53,112374333,54119106,82.34,False,False,ok,True
Manipur,MN,State,North East,2001,AoW,Assault on Women,21,1.48,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2002,AoW,Assault on Women,58,4.09,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2003,AoW,Assault on Women,44,3.1,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2004,AoW,Assault on Women,30,2.12,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2005,AoW,Assault on Women,25,1.76,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2006,AoW,Assault on Women,42,2.96,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2007,AoW,Assault on Women,70,4.94,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2008,AoW,Assault on Women,57,4.02,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2009,AoW,Assault on Women,39,2.75,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2010,AoW,Assault on Women,31,2.19,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2011,AoW,Assault on Women,0,0.0,2855794,1417107,76.94,False,True,source_gap,False
Manipur,MN,State,North East,2012,AoW,Assault on Women,49,3.46,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2013,AoW,Assault on Women,59,4.16,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2014,AoW,Assault on Women,98,6.92,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2015,AoW,Assault on Women,84,5.93,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2016,AoW,Assault on Women,65,4.59,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2017,AoW,Assault on Women,66,4.66,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2018,AoW,Assault on Women,56,3.95,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2019,AoW,Assault on Women,59,4.16,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2020,AoW,Assault on Women,61,4.3,2855794,1417107,76.94,False,False,ok,True
Manipur,MN,State,North East,2021,AoW,Assault on Women,92,6.49,2855794,1417107,76.94,False,False,ok,True
Meghalaya,ML,State,North East,2001,AoW,Assault on Women,25,1.69,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2002,AoW,Assault on Women,23,1.56,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2003,AoW,Assault on Women,13,0.88,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2004,AoW,Assault on Women,34,2.3,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2005,AoW,Assault on Women,44,2.98,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2006,AoW,Assault on Women,57,3.86,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2007,AoW,Assault on Women,45,3.05,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2008,AoW,Assault on Women,54,3.66,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2009,AoW,Assault on Women,72,4.88,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2010,AoW,Assault on Women,48,3.25,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2011,AoW,Assault on Women,0,0.0,2966889,1475240,74.43,False,True,source_gap,False
Meghalaya,ML,State,North East,2012,AoW,Assault on Women,43,2.91,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2013,AoW,Assault on Women,98,6.64,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2014,AoW,Assault on Women,105,7.12,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2015,AoW,Assault on Women,95,6.44,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2016,AoW,Assault on Women,68,4.61,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2017,AoW,Assault on Women,88,5.97,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2018,AoW,Assault on Women,95,6.44,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2019,AoW,Assault on Women,96,6.51,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2020,AoW,Assault on Women,86,5.83,2966889,1475240,74.43,False,False,ok,True
Meghalaya,ML,State,North East,2021,AoW,Assault on Women,92,6.24,2966889,1475240,74.43,False,False,ok,True
Mizoram,MZ,State,North East,2001,AoW,Assault on Women,52,9.6,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2002,AoW,Assault on Women,73,13.47,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2003,AoW,Assault on Women,88,16.24,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2004,AoW,Assault on Women,66,12.18,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2005,AoW,Assault on Women,49,9.04,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2006,AoW,Assault on Women,51,9.41,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2007,AoW,Assault on Women,66,12.18,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2008,AoW,Assault on Women,78,14.39,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2009,AoW,Assault on Women,61,11.26,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2010,AoW,Assault on Women,75,13.84,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2011,AoW,Assault on Women,0,0.0,1097206,541940,91.33,False,True,source_gap,False
Mizoram,MZ,State,North East,2012,AoW,Assault on Women,85,15.68,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2013,AoW,Assault on Women,81,14.95,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2014,AoW,Assault on Women,97,17.9,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2015,AoW,Assault on Women,75,13.84,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2016,AoW,Assault on Women,71,13.1,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2017,AoW,Assault on Women,64,11.81,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2018,AoW,Assault on Women,67,12.36,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2019,AoW,Assault on Women,35,6.46,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2020,AoW,Assault on Women,26,4.8,1097206,541940,91.33,False,False,ok,True
Mizoram,MZ,State,North East,2021,AoW,Assault on Women,31,5.72,1097206,541940,91.33,False,False,ok,True
Nagaland,NL,State,North East,2001,AoW,Assault on Women,6,0.63,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2002,AoW,Assault on Women,1,0.1,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2003,AoW,Assault on Women,4,0.42,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2004,AoW,Assault on Women,3,0.31,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2005,AoW,Assault on Women,7,0.73,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2006,AoW,Assault on Women,3,0.31,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2007,AoW,Assault on Women,8,0.84,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2008,AoW,Assault on Women,15,1.57,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2009,AoW,Assault on Women,11,1.15,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2010,AoW,Assault on Women,13,1.36,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2011,AoW,Assault on Women,0,0.0,1978502,953902,79.55,False,True,source_gap,False
Nagaland,NL,State,North East,2012,AoW,Assault on Women,16,1.68,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2013,AoW,Assault on Women,18,1.89,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2014,AoW,Assault on Women,16,1.68,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2015,AoW,Assault on Women,8,0.84,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2016,AoW,Assault on Women,14,1.47,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2017,AoW,Assault on Women,12,1.26,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2018,AoW,Assault on Women,10,1.05,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2019,AoW,Assault on Women,8,0.84,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2020,AoW,Assault on Women,7,0.73,1978502,953902,79.55,False,False,ok,True
Nagaland,NL,State,North East,2021,AoW,Assault on Women,11,1.15,1978502,953902,79.55,False,False,ok,True
Odisha,OD,State,East,2001,AoW,Assault on Women,1655,7.97,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2002,AoW,Assault on Women,1605,7.73,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2003,AoW,Assault on Women,1669,8.04,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2004,AoW,Assault on Women,1811,8.72,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2005,AoW,Assault on Women,2238,10.78,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2006,AoW,Assault on Women,2415,11.63,41974218,20764406,72.87,False,False,ok,True
Odisha,OD,State,East,2007,AoW,Assault on Women,2775,13.36,41974218,20764406,72.87,False,False,ok,True
